latitude,longitude,name,url,postcode,Registered_accounts_type,subactivity
53.69978,-1.77065,TOTAL POLYFILM LIMITED,www.totalpolyfilm.com,HD6 1PT,Full accounts,Plastic packing goods
53.79154,-1.86801,JAMMPAC LTD,www.jammpac.co.uk,BD13 3NW,Total Exemption Small,Plastic packing goods
53.7623,-1.41385,J F PLASTICS LTD,www.jfplastics.co.uk,LS26 8XT,Total Exemption Small,"Plastic plates, sheets, tubes etc"
54.3596,-1.42925,RACE CASK VENTILATORS LIMITED,,DL6 2RP,Total Exemption Small,Other plastic
53.73328,-1.8951,CHOCOLATE MOULD DESIGNS UK LIMITED,www.chocolatemoulddesigns.co.uk,HX2 0TG,Total Exemption Small,Other plastic
54.5197,-1.29083,PROFLEX PACKAGING CO LTD,,TS17 9JY,Small company,Plastic packing goods
53.679401,-1.500734,KID KUNSTSTOFFINDUSTRIE-DIENSTLEISTUNG LTD.,,WF1 5PF,Total Exemption Small,Other plastic
54.23156,-0.74289,THE DERWENT HUNT LIMITED,,YO18 7SJ,Total Exemption Small,"Hunting, trapping, related activities"
53.55468,-0.83296,WATCHMAN PACKAGING (FLEXIBLES) LIMITED,,DN9 1PG,Total Exemption Small,Plastic packing goods
53.91637,-1.31299,GROUND-GUARDS LTD,,LS23 7AU,Total Exemption Small,Other plastic
53.5354,-1.04594,ROUNDBRAND LIMITED,www.bifoldaspect.co.uk,DN3 3EE,Full accounts,Other plastic
53.79624,-1.76384,PLASTIC DISPLAYS (BRADFORD) LIMITED,www.butterfieldsigns.co.uk,BD1 2RZ,Full accounts,Other plastic
53.75875,-0.80417,TRU GROUP LIMITED,www.trugroup.co.uk,DN14 7PL,Total Exemption Small,Other plastic
53.70057,-1.63162,CONSERVATORY SOLUTIONS LIMITED,www.conservatorysolutions.co.uk,WF13 2HE,Total Exemption Small,Other plastic
53.8702,-1.90677,BRYANT PLASTICS LTD,www.bryantplastics.co.uk,BD21 3BB,Total Exemption Small,Other plastic
54.13227,-1.45686,FABRICANT LIMITED,www.fabricant.co.uk,HG4 5AY,Total Exemption Small,Other plastic
53.66906,-1.68857,TECHNOPARTS ELECTRICAL LTD,www.technoparts.co.uk,WF14 8NA,Total Exemption Small,Other plastic
54.54352,-1.32876,HONG KONG & CHINA MOULDS LIMITED,www.hcmmoulds.co.uk,TS18 3RB,Total Exemption Small,Other plastic
54.57651,-1.10056,SABIC INNOVATIVE PLASTICS ABS UK LIMITED,www.sabic-ip.com,TS10 4RF,Full accounts,Plastics in primary forms
53.81725,-1.66487,COVERTECH LIMITED,,LS28 5LY,Total Exemption Small,Other plastic
53.79624,-1.76384,BUTTERFIELD SIGNS LIMITED,www.butterfieldsigns.co.uk,BD1 2RZ,Group,Other plastic
53.67842,-1.83297,A-SAFE INTERNATIONAL LTD,,HX5 9JP,Not Available,Other plastic
54.07019,-1.2204,BIG O'S AID TO MATHS LIMITED,,YO61 1PU,Not Available,Other plastic
53.43167,-1.02189,DMSGRP LTD.,,DN10 6TF,Total Exemption Small,Other plastic
53.70325,-1.91636,RYBURN RUBBER LTD,www.ryburnrubber.co.uk,HX6 3BW,Total Exemption Small,Other rubber
53.79884,-1.54829,T & A PRECISION PLASTICS LIMITED,,LS1 5QS,Total Exemption Small,"Plastic plates, sheets, tubes etc"
53.75465,-0.32658,ECOFRAMES & ENERGY SAVING SOLUTIONS LTD,www.ecoframeshull.co.uk,HU8 8AE,Total Exemption Small,Other plastic
53.70246,-0.89403,CREATESCAPE LTD.,www.createscape.eu,DN14 6XF,Total Exemption Small,Other rubber
53.68834,-0.42748,HUMBERSIDE MOULDINGS LIMITED,,DN18 5RP,Micro-entity accounts,Other plastic
53.73735,-1.19854,AUSTOPS LIMITED,,WF11 9LR,Total Exemption Small,Other plastic
53.5573,-1.08181,ROBIMATIC LIMITED,polypipe.com,DN3 1QR,Full accounts,Plastics in primary forms
53.78432,-1.75275,NPS GRP LIMITED,www.npsgrpltd.co.uk,BD5 7RN,Total Exemption Small,Other plastic
54.21899,-0.57065,RIVERSIDE GAME AND SHOOTING LTD,,YO13 9DH,Not Available,"Hunting, trapping, related activities"
53.81024,-1.58562,DATAPLAS LIMITED,www.dataplas.co.uk,LS4 2PU,Total Exemption Small,Other plastic
53.88093,-1.86482,GROUP FOUR GLASSFIBRE CO. LIMITED,www.groupfourglassfibre.co.uk,BD20 5UP,Total Exemption Small,Other plastic
53.68677,-1.83031,NU-FIT PVCU WINDOWS & DOORS LIMITED,www.nufitwindows.com,HX5 9DZ,Total Exemption Small,Other plastic
53.5968,-0.64153,ROUNDBRAND LIMITED,www.bifoldaspect.co.uk,DN15 0DH,Full accounts,Other plastic
54.43704,-0.77381,IMPERIAL POLYTHENE PRODUCTS LIMITED,www.imperialpolythene.co.uk,YO21 1XD,Full accounts,Other plastic
53.67949,-1.36583,EXPRESS SIGNS (YORKSHIRE) LIMITED,www.expresssigns.co.uk,WF7 6NX,Total Exemption Small,Other plastic
53.93365,-1.37794,ANSON PACKAGING LIMITED,www.ansonpackaging.com,LS22 7RD,Full accounts,Other plastic
53.78879,-1.23045,LINPAC PACKAGING LIMITED,www.linpacpackaging.com,LS25 6ES,Full accounts,Plastic packing goods
53.59823,-0.64655,A. KAYE WINDOWS & CONSERVATORIES LIMITED,www.akayewindows.com,DN15 6XH,Total Exemption Small,"Plastic plates, sheets, tubes etc"
53.8587,-0.4022,JANA ENTERPRISES LIMITED,www.janaenterprises.co.uk,HU17 9RT,Total Exemption Small,Other plastic
53.79501,-1.22768,TITUS TOOL COMPANY LIMITED,www.titusplus.com,LS25 6NA,Total Exemption Full,Other plastic
53.81101,-1.10029,AKD COMPONENTS LTD,,YO8 3UT,Total Exemption Small,Other plastic
54.40124,-1.65974,INTERNATIONAL PIPELINE PRODUCTS LIMITED,www.inpipeproducts.co.uk,DL10 7JH,Medium Company,Other plastic
53.98012,-1.55913,N.M.J. ENTERPRISES LIMITED,,HG2 0AU,Total Exemption Small,Other plastic
53.71103,-1.90895,ROSEHILL POLYMERS LTD,www.rosehillpolymers.com,HX6 2JT,Full accounts,Other plastic
53.93662,-1.37833,KINPARS INDUSTRIAL PLASTICS LIMITED,www.kinpars.co.uk,LS22 7DN,Total Exemption Small,Other plastic
54.28152,-0.40536,RIMCO SERVICES LIMITED,www.rimco.co.uk,YO11 1JU,Total Exemption Small,Other plastic
53.56086,-0.03089,PEST MASTERS (LINCS) LIMITED,,DN35 8JN,Not Available,"Hunting, trapping, related activities"
54.13547,-0.80622,RIMCO SERVICES LIMITED,www.rimco.co.uk,YO17 7BH,Total Exemption Small,Other plastic
53.74987,-1.75806,A & K ECOFILM LIMITED,www.thecombirange.co.uk,BD12 0LP,Medium Company,Plastic packing goods
53.677277,-1.706414,DS PLASTICS LIMITED,,WF14 9DD,Total Exemption Small,Other plastic
53.7519,-0.30532,RED DRAGON RETREADING LIMITED,www.reddragonretreadingltd.co.uk,HU9 2RL,Total Exemption Small,"Rubber tyres, tubes, retreading"
53.74682,-0.34147,PNEU-TREAD (HUMBERSIDE) LIMITED,,HU1 3TG,Total Exemption Small,Other rubber
54.5816,-1.25768,FLAT FREE TYRES  LIMITED,www.flatfree.co.uk,TS2 1UU,Total Exemption Small,Other plastic
54.55625,-1.31195,PIONEER MOULDINGS LIMITED,,TS18 3AW,Not Available,Other plastic
53.74181,-0.31787,PLASTIC ENGINEERING PRODUCTS LTD,www.plasticengineeringproductsltd.co.uk,HU9 1QH,Total Exemption Small,Other plastic
53.75622,-0.33357,RAINBOW PROFESSIONAL LIMITED,www.rainbow.eu.com,HU2 0PP,Total Exemption Small,"Plastic plates, sheets, tubes etc"
53.80212,-0.91715,MEM-TEQ VENTURES LIMITED,www.mem-teq.co.uk,YO8 6DS,Total Exemption Small,Other plastic
53.48887,-0.98373,WS BELTING LIMITED,,DN9 3RD,Total Exemption Small,Other rubber
53.76454,-1.6462,KINGFISHER UPVC WINDOWS & DOORS LIMITED,www.kingfisherwindows.co.uk,BD11 1NQ,Full accounts,Other plastic
53.5771,-0.62845,S.M. GOODCHILD LIMITED,www.smgoodchilds.co.uk,DN16 1DE,Total Exemption Small,Other rubber
53.85287,-1.62719,P.E.C. (NORTHERN) LIMITED,,LS16 7BW,Total Exemption Small,Other plastic
53.67208,-1.48393,KEWELL CONVERTERS LIMITED,www.kewell-converters.co.uk,WF1 5JA,Total Exemption Small,"Plastic plates, sheets, tubes etc"
53.61641,-1.15228,CONVEYOR AND TRANSMISSION SERVICES LIMITED,,DN6 9WP,Micro-entity accounts,Other rubber
53.75001,-0.32252,ELTHERINGTON INDUSTRIES LIMITED,www.eltherington.co.uk,HU8 7LA,Full accounts,Other plastic
53.61767,-0.94939,POLYPIPE LIMITED,www.polypipe.com,DN8 5JS,Full accounts,Plastics in primary forms
53.61804,-0.16853,POLYNT COMPOSITES UK LIMITED,www.ccpcomposites.com,DN41 8DR,Full accounts,Plastics in primary forms
53.81024,-1.58562,FIND SIGNAGE LTD,www.findsignage.co.uk,LS4 2PU,Total Exemption Small,Other plastic
53.53542,-0.04471,LINCS PLASTICS LIMITED,,DN36 4AS,Not Available,Plastic packing goods
53.87613,-1.89614,PFF PACKAGING LIMITED,www.pff.uk.com,BD21 4BZ,Full accounts,Plastic packing goods
54.43509,-0.53601,BOND-A-BAND (TRANSMISSIONS) LIMITED,www.bondaband.com,YO22 4RA,Total Exemption Small,Plastics in primary forms
53.68031,-1.57881,CIT TECHNOLOGY LIMITED,www.conductiveinkjet.com,WF5 9WS,Full accounts,Other plastic
54.54511,-1.32927,MITRE PLASTICS (STOCKTON) LIMITED,www.mitreplastics.co.uk,TS18 3TF,Total Exemption Small,Other plastic
53.8308,-1.539,PACK SOLUTIONS LIMITED,,LS7 3QB,Not Available,Plastic packing goods
53.7837,-1.51347,ADROIT PLASTICS LTD,,LS9 0PF,Micro-entity accounts,Other plastic
53.50843,-1.11738,PORTOLA PACKAGING LIMITED,www.silgan-closures.com,DN4 5NT,Full accounts,Other plastic
53.58572,-1.69939,B.G.M.PLASTICS LIMITED,www.xtexpolythene.co.uk,HD8 8EA,Small company,Other plastic
53.77856,-0.34668,ADVANCED PLASTICS LIMITED,www.advanced-plastics.co.uk,HU7 0YQ,Medium Company,Other plastic
54.56943,-1.30435,AANCO (UK) LIMITED,www.aanco.co.uk,TS18 2LS,Total Exemption Small,Other plastic
54.59137,-1.08906,DU PONT (U.K.) LIMITED,www.dupont.ca,TS10 4XX,Full accounts,Plastics in primary forms
53.78931,-1.41701,CIRCLE PLASTICS LIMITED,www.circlemarketing.co.uk,LS15 4LG,Total Exemption Small,Other plastic
53.83543,-1.76556,KAYLAN OFFSHORE LIMITED,www.kaylan.co.uk,BD18 1QF,Total Exemption Small,Other plastic
54.57507,-1.27743,AANCO (UK) LIMITED,www.aanco.co.uk,TS18 2RB,Total Exemption Small,Other plastic
53.74911,-0.29979,POINT ENGINEERING (UK) LIMITED,www.pointeng.com,HU9 1SD,Total Exemption Small,Other rubber
53.69061,-1.63757,DIESPEKER LIMITED,www.diespeker-grp.co.uk,WF13 2LZ,Total Exemption Small,Other plastic
53.84536,-1.4383,BARTUF EUROPE LIMITED,www.bartuf.co.uk,LS14 3DN,Total Exemption Small,Other plastic
53.67679,-1.48853,THEME BINS (INTERNATIONAL) LTD,www.themebins.co.uk,WF1 5DL,Total Exemption Small,Other plastic
53.64115,-1.79827,TYRESEAL LIMITED,,HD1 3JD,Total Exemption Small,Other rubber
53.57441,-1.17666,SACHETEC LTD,www.sachetec.co.uk,DN6 7AZ,Micro-entity accounts,Other plastic
53.94418,-1.81446,HILTON DOCKER MOULDINGS LIMITED,www.hiltondoc.co.uk,LS29 0DN,Total Exemption Small,Other plastic
53.79282,-1.22117,EDGE-SAFE LIMITED,www.edge-safe.co.uk,LS25 6PL,Total Exemption Small,Other rubber
53.67417,-1.66623,CHEM RESIST GROUP LIMITED,www.chemresist.com,WF13 3SX,Total Exemption Small,Other plastic
53.68266,-1.58141,ATACK LTD.,www.atack.ltd.uk,WF5 9DG,Total Exemption Small,Other plastic
53.79736,-1.76374,BUTTERFIELD SIGNS LIMITED,www.butterfieldsigns.co.uk,BD1 2RX,Group,Other plastic
53.58075,-0.11548,TRI-PACK PLASTICS LIMITED,www.tri-pack.co.uk,DN31 2TB,Small company,Plastic packing goods
53.49544,-1.18206,WIRQUIN LTD,www.polypipe.com,DN4 9LS,Full accounts,Other plastic
54.54819,-1.32051,ALMARK LIMITED,www.almark-limited.co.uk,TS18 3TQ,Total Exemption Small,Other plastic
53.97185,-1.08773,SMART STABLE LIMITED,,YO30 6DF,Not Available,Other plastic
53.54512,-0.02593,MADE TO MEASURE WINDOW SYSTEMS LIMITED,www.madetomeasurewindows.com,DN35 0JE,Total Exemption Small,Other plastic
54.60938,-1.58644,MEDISAFE SYSTEMS LIMITED,,DL5 6EA,Total Exemption Small,Other plastic
53.80769,-1.43006,TEAM VACFORM LIMITED,www.teamvacform.co.uk,LS15 8AR,Total Exemption Small,Other plastic
54.56007,-1.32187,ROO ENTERPRISES LIMITED,,TS18 3NJ,Total Exemption Small,Other plastic
53.74199,-1.64846,SPECIALIST BUILDING PRODUCTS LIMITED,www.cellularsiding.com,WF17 9LU,Full accounts,Other plastic
53.73403,-0.3811,DEARING PLASTICS LIMITED,www.dearingplastics.co.uk,HU3 5JL,Total Exemption Small,Other plastic
53.67702,-1.37257,LINPAC PACKAGING LIMITED,www.linpacpackaging.com,WF7 5DE,Full accounts,Plastic packing goods
53.60658,-0.66252,MONDI SCUNTHORPE LIMITED,www.wheatleypackaging.com,DN15 8QJ,Full accounts,Plastic packing goods
54.43517,-0.55808,SENSIBLE PRODUCTS LTD,,YO22 4PP,Total Exemption Small,Other plastic
54.65048,-1.19649,SOLUTIONS-INJECTION MOULDING LIMITED,,TS25 2BE,Total Exemption Small,Other plastic
53.55931,-0.06742,MADE TO MEASURE WINDOW SYSTEMS LIMITED,www.madetomeasurewindows.com,DN32 9PL,Total Exemption Small,Other plastic
53.55528,-0.09265,CUBBY SAFETY PRODUCTS LIMITED,www.cubbysafetyproducts.com,DN34 5AS,Total Exemption Small,"Plastic plates, sheets, tubes etc"
53.60849,-0.66049,PREMIER SEALANT SYSTEMS LIMITED,www.premseal.co.uk,DN15 8RE,Total Exemption Small,Other plastic
54.58109,-1.25663,CELESTIAL WINDOWS AND CONSERVATORIES LIMITED,www.celestialwindows.co.uk,TS2 1UX,Total Exemption Small,Other plastic
53.58075,-0.11548,FLOCKTONS T.V.P. LTD,www.flocktonstvp.co.uk,DN31 2TB,Total Exemption Small,Other plastic
54.30649,-1.73602,GREYSCALE CONSULTANTS LTD.,,DL8 5RJ,Not Available,"Hunting, trapping, related activities"
53.86336,-1.84353,KIMBLEDALE LIMITED,www.kimbledale.co.uk,BD16 3HP,Total Exemption Small,Other plastic
53.73286,-1.604,EURO TRANSPORT MANUFACTURING LIMITED,www.eurotransman.co.uk,LS27 0BN,Full accounts,Other plastic
53.75001,-0.32252,DIRECT GASKETS LIMITED,www.direct-gaskets.co.uk,HU8 7LA,Total Exemption Small,Other rubber
53.79465,-1.77195,EUROCELL PROFILES LIMITED,www.eurocell.co.uk,BD7 1JZ,Full accounts,Other plastic
53.97757,-0.85645,I & M TARPAULINS LIMITED,www.tarpaulins-york.co.uk,YO41 1HS,Total Exemption Small,"Plastic plates, sheets, tubes etc"
53.64013,-1.8122,T G ENGINEERING PLASTICS LIMITED,www.tgplastics.com,HD1 4TL,Total Exemption Small,Other plastic
54.56642,-1.31874,SWAINSTONS LIMITED,www.swainstons.co.uk,TS18 1QN,Total Exemption Small,Other plastic
53.67842,-1.83297,A-FAX LIMITED,www.asafe.com,HX5 9JP,Group,Plastics in primary forms
53.63712,-1.8424,ALPHA INDUSTRIAL PLASTICS LIMITED,,HD3 4QF,Total Exemption Small,"Plastic plates, sheets, tubes etc"
53.8577,-1.68598,OLGELIN LIMITED,www.plaslant.com,LS19 6AP,Total Exemption Small,Plastics in primary forms
53.57565,-0.10025,ROUNDBRAND LIMITED,www.bifoldaspect.co.uk,DN31 2SG,Full accounts,Other plastic
53.71454,-1.52474,PC PEST CONTROL LIMITED,,WF2 0XW,Total Exemption Small,"Hunting, trapping, related activities"
53.71195,-1.26384,CORE INDUSTRIAL PLASTICS LIMITED,,WF11 8NA,Total Exemption Small,"Plastic plates, sheets, tubes etc"
53.50812,-1.12,PALRAM POLYCARB LIMITED,www.palram.com,DN4 5JH,Group,Other plastic
53.72959,-1.9735,A D PLASTIC SOLUTIONS LIMITED,http://adplastics.com,HX7 5QQ,Total Exemption Small,Other plastic
53.74398,-1.35174,LINPAC PACKAGING LIMITED,www.linpacpackaging.com,WF10 2AL,Full accounts,Plastic packing goods
54.60294,-1.29806,DML EXCHANGER SPARES LTD,,TS23 2PE,Not Available,Other rubber
53.91677,-1.70346,WINTER HOME IMPROVEMENTS LIMITED,,LS21 2AW,Total Exemption Small,Other plastic
53.70853,-1.61807,RELIANT RUBBER ENGINEERS LIMITED.,www.reliantrubber.co.uk,WF17 6LN,Total Exemption Small,Other rubber
53.73356,-0.37968,DEARING PLASTICS LIMITED,www.dearingplastics.co.uk,HU3 5JA,Total Exemption Small,Other plastic
53.73541,-1.86885,LOCK WAY PLASTICS LIMITED,www.lockwayplastics.co.uk,HX3 6PL,Total Exemption Small,Other plastic
53.77869,-0.34138,RETAIL ENGINEERING DESIGN LIMITED,www.plasticonline.co.uk,HU7 0YG,Total Exemption Small,Other plastic
53.64119,-1.52649,TOP TREADS (NORTH WEST) LIMITED,www.toptreads.com,WF4 3HT,Total Exemption Small,"Rubber tyres, tubes, retreading"
53.63813,-1.78488,XL PLASTIC DISPLAYS LIMITED,,HD1 3RR,Total Exemption Small,Other plastic
53.72195,-1.88577,GATESIGNAL LIMITED,,HX1 4JR,Total Exemption Small,Other plastic
53.75956,-0.34162,KUBEX (U.K.) LIMITED,www.kubex.co.uk,HU5 1HX,Total Exemption Small,Other plastic
53.67417,-1.66623,CHEM-RESIST PLASTIC FABRICATIONS LIMITED,www.chemresist.com,WF13 3SX,Total Exemption Small,Other plastic
53.58922,-0.65353,POLYPEARL MOULDED PRODUCTS LIMITED,www.polypearl.co.uk,DN15 7PQ,Total Exemption Small,Other plastic
53.54478,-1.10169,POLYPIPE LIMITED,www.polypipe.com,DN2 4PG,Full accounts,Plastics in primary forms
53.72743,-1.35777,ROUNDBRAND LIMITED,www.bifoldaspect.co.uk,WF10 1PD,Full accounts,Other plastic
53.79608,-1.59068,QUALITY PLASTICS LTD,,LS12 1XB,Total Exemption Small,Other plastic
53.71959,-1.88484,PFTR LIMITED,www.polyframe.co.uk,HX1 3TT,Full accounts,Other plastic
54.53522,-1.36067,NIFCO UK LIMITED,www.nifcoeu.com,TS16 0PS,Full accounts,Other plastic
53.94095,-1.99329,CINETIC CARBON COMPOUNDS LIMITED,,BD20 9EX,Total Exemption Small,Other plastic
53.77869,-0.34138,PLASTIC ONLINE LIMITED,www.plasticonline.co.uk,HU7 0YG,Total Exemption Small,Other plastic
54.20437,-0.29424,EMJ PLASTICS LIMITED,www.emjplastics.com,YO14 0AD,Total Exemption Small,Other plastic
53.79624,-1.76384,BUTTERFIELD NEON SERVICE LIMITED,www.butterfieldsigns.co.uk,BD1 2RZ,Total Exemption Small,Other plastic
53.69407,-1.70927,RAPID PROCESSING LIMITED,,WF14 0DG,Total Exemption Small,Plastic packing goods
53.74398,-1.35174,REGAIN POLYMERS LIMITED,www.regainpolymers.com,WF10 2AL,Full accounts,Other plastic
53.48535,-1.17967,ROBIMATIC LIMITED,polypipe.com,DN12 1ES,Full accounts,Plastics in primary forms
54.51528,-1.43091,PARAGON RAPID TECHNOLOGIES LTD,www.paragon-rt.com,DL2 1NA,Total Exemption Small,Other plastic
53.72534,-1.36967,AQUA PLASTICS LIMITED,www.aquaplastics.co.uk,WF10 1BY,Total Exemption Small,Other plastic
53.72195,-1.88577,PFTR LIMITED,www.polyframe.co.uk,HX1 4JR,Full accounts,Other plastic
53.7289,-1.68288,YORKSHIRE WET ROOMS LTD,,BD19 4PY,Total Exemption Small,Other plastic
54.24847,-0.37519,GREENSTRIPE GROUND CARE LTD,,YO11 3QF,Total Exemption Small,"Hunting, trapping, related activities"
53.83139,-0.40082,J.K.N. POLYMERS LIMITED,www.jknpolymersltd.co.uk,HU17 0TB,Total Exemption Small,Other plastic
54.00406,-1.44897,BNL (UK) LIMITED,www.bnl-bearings.com,HG5 8LF,Full accounts,Other plastic
53.66835,-1.77737,LEXCAST LIMITED,www.lexcast.co.uk,HD2 1DU,Small company,Other plastic
53.94435,-2.11339,BABY KABOODLE LIMITED,,BD23 3AY,Total Exemption Small,Other rubber
53.72175,-1.25864,M B VULCANISING LIMITED,,WF11 9NW,Micro-entity accounts,Other rubber
53.655831,-1.741455,PLASTICRAFT DISPLAYS (HUDDERSFIELD) LIMITED,,HD5 9TB,Total Exemption Small,Other plastic
54.18944,-1.36565,FLEXIBLE MACHINE PRODUCTS LIMITED,,YO7 3HW,Micro-entity accounts,Other rubber
53.65846,-1.51622,A.J.GLASSFIBRE LIMITED,,WF2 7BJ,Total Exemption Small,Other plastic
53.74754,-0.3388,ASSOCIATED PLASTIC COMPONENTS LIMITED,www.apcmouldings.co.uk,HU2 8DA,Small company,Other plastic
53.68547,-1.83339,LINERTECH LIMITED,www.interbulkgroup.com,HX5 9BX,,Plastic packing goods
53.67214,-1.68686,BRITISH BUNG MANUFACTURING COMPANY LIMITED(THE),www.britishbung.com,WF14 8LY,Small company,Other plastic
53.72277,-1.89508,NIKO (INT) LIMITED,www.nikoltd.com,HX2 0AX,Full accounts,Other plastic
53.48817,-1.01211,WS BELTING LIMITED,,DN9 3GA,Total Exemption Small,Other rubber
53.80744,-1.56055,CREATE 3D PRINTING SERVICES LTD,,LS2 9DF,Not Available,Other plastic
53.74249,-0.32702,PLASTIC ENGINEERING PRODUCTS LTD,www.plasticengineeringproductsltd.co.uk,HU9 1TQ,Total Exemption Small,Other plastic
54.58571,-1.25231,THE STICKER HAUS UK LIMITED,,TS2 1RH,Total Exemption Small,Other plastic
54.52518,-1.56186,RUBBER SPRAY SOLUTIONS LIMITED,www.rubberspraysolutions.co.uk,DL3 7SD,Total Exemption Small,Other rubber
53.69234,-1.42286,GREENWICH WINDOWS & CONSERVATORIES LIMITED,www.greenwichwindows.com,WF6 1BB,Total Exemption Small,Other plastic
53.63712,-1.8424,KEL-AIR (PLASTICS) LIMITED,www.tanksandsystems.co.uk,HD3 4QF,Total Exemption Small,Other plastic
53.67434,-1.6678,ZETA PLASTIC COMPONENTS LIMITED,www.zetaplastics.com,WF13 3SZ,Total Exemption Small,Other plastic
53.74271,-1.61317,DENA NANO LTD,www.dena.co.uk,LS27 0JP,Total Exemption Small,Other rubber
53.72195,-1.88577,POLYFRAME NORWICH LTD,www.polyframetrade.co.uk,HX1 4JR,Full accounts,Other plastic
53.78083,-1.74359,EXPANDED RUBBER PRODUCTS (UK) LIMITED,,BD4 7HG,Not Available,Other rubber
54.304068,-2.196822,HIGH COTTERDALE SPORTING SOCIETY LIMITED,,DL8 3QS,Total Exemption Small,"Hunting, trapping, related activities"
53.76453,-1.54896,TOTAL POLYFILM LIMITED,www.totalpolyfilm.com,LS11 5SS,Full accounts,Plastic packing goods
54.02918,-0.82538,ROB HALL SHOOTING SUPPLIES LIMITED,,YO17 9RW,Total Exemption Small,"Hunting, trapping, related activities"
54.02279,-1.60401,CABLE TRAIL LIMITED,www.cabletrail.co.uk,HG3 2EJ,,"Plastic plates, sheets, tubes etc"
53.72699,-1.71636,GRILLE BOX LTD.,www.grille-box.co.uk,BD19 3NX,Total Exemption Small,Other plastic
53.79806,-1.57088,TOTAL TRADE FRAMES LTD,www.totaltradeframes.co.uk,LS12 2EJ,Total Exemption Small,Other plastic
54.60393,-1.27984,STRUCTURE-FLEX LIMITED,www.structure-flex.co.uk,TS23 4AN,Full accounts,Plastic packing goods
53.90836,-1.93501,VACFORM COMPOSITES LIMITED,www.vacformcomposites.co.uk,BD20 0EF,Total Exemption Small,Other rubber
53.60559,-0.42205,BEMIS ELSHAM LIMITED,www.bemis.com,DN20 0SP,Full accounts,Other plastic
54.23005,-1.35451,POWER PLASTICS LIMITED,www.powerplastics.co.uk,YO7 1PZ,Total Exemption Small,Other plastic
53.74911,-0.29979,DIRECT GASKETS LIMITED,www.direct-gaskets.co.uk,HU9 1SD,Total Exemption Small,Other rubber
54.57525,-1.18221,ERW JOINERY LIMITED,www.erwltd.co.uk,TS6 6HA,Total Exemption Small,Other plastic
53.77138,-1.54199,SCOTT BADER COMPANY LIMITED,www.scottbader.com,LS11 5JW,Group,Plastics in primary forms
53.77696,-0.33556,BERICAP U.K. LIMITED.,www.bericap.com,HU7 0YN,Full accounts,Plastic packing goods
53.72067,-0.42647,ARCOLA PRODUCTS LIMITED,www.arcolaproducts.co.uk,HU13 9PB,Total Exemption Small,Other plastic
53.59745,-1.83347,HAROLD FISHER (PLASTICS) LIMITED,www.fisherplastics.co.uk,HD9 4AP,Total Exemption Small,Other plastic
53.86492,-1.67338,R E P WINDOWS LIMITED,www.repglass.co.uk,LS19 7BN,Total Exemption Small,Other plastic
53.736696,-0.35604,PRIZETRACK LIMITED,,HU3 2BH,Total Exemption Small,Other rubber
53.71877,-1.81481,PERROTT ENGINEERING GROUP LIMITED,www.perrottengineering.co.uk,HX3 8PS,Small company,Other plastic
53.76347,-0.10638,STICK CLIP LIMITED,,HU12 9AX,Not Available,Plastic packing goods
